Unloaded module: latex/TeXLive12
Loaded module: python3/3.6.2
Train: 0.4981523472850054 Validation: 2.052182606004524

c1=-5.0, c2=15, d=10, lambda=0.1

Train: 0.09026294687483354 Validation: 7.208136279146716

c1=-5.0, c2=15, d=10, lambda=1

Train: 0.07652763880263336 Validation: 7.839825775088049

c1=-5.0, c2=15, d=10, lambda=10

Train: 0.07609531183762144 Validation: 7.882539391131364

c1=-5.0, c2=15, d=15, lambda=0.001
singular matrix error
c1=-5.25, c2=15.75, d=15.75, lambda=0.0010500000000000002
c1=-5.0, c2=15, d=15, lambda=0.01
singular matrix error
c1=-5.25, c2=15.75, d=15.75, lambda=0.0105
c1=-5.0, c2=15, d=15, lambda=0.1
singular matrix error
c1=-5.25, c2=15.75, d=15.75, lambda=0.10500000000000001
c1=-5.0, c2=15, d=15, lambda=1
singular matrix error
c1=-5.25, c2=15.75, d=15.75, lambda=1.05
c1=-5.0, c2=15, d=15, lambda=10
singular matrix error
c1=-5.25, c2=15.75, d=15.75, lambda=10.5
c1=-5.0, c2=15, d=20, lambda=0.001
singular matrix error
c1=-5.25, c2=15.75, d=21.0, lambda=0.0010500000000000002
c1=-5.0, c2=15, d=20, lambda=0.01
singular matrix error
c1=-5.25, c2=15.75, d=21.0, lambda=0.0105
c1=-5.0, c2=15, d=20, lambda=0.1
singular matrix error
c1=-5.25, c2=15.75, d=21.0, lambda=0.10500000000000001
c1=-5.0, c2=15, d=20, lambda=1
singular matrix error
c1=-5.25, c2=15.75, d=21.0, lambda=1.05
c1=-5.0, c2=15, d=20, lambda=10
singular matrix error
c1=-5.25, c2=15.75, d=21.0, lambda=10.5
c1=-2.5, c2=-30, d=-30, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-30, d=-30, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-30, d=-30, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-30, d=-30, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-30, d=-30, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-30, d=-25, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-30, d=-25, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-30, d=-25, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-30, d=-25, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-30, d=-25, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-30, d=-20, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-30, d=-20, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-30, d=-20, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-30, d=-20, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-30, d=-20, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-30, d=-15, lambda=0.001

Train: 0.7661138771303023 Validation: 0.7424498187920576

c1=-2.5, c2=-30, d=-15, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-30, d=-15, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-30, d=-15, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-30, d=-15, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-30, d=-10, lambda=0.001

Train: 0.7661138753407772 Validation: 0.7424498169590229

c1=-2.5, c2=-30, d=-10, lambda=0.01

Train: 0.7661138769513498 Validation: 0.742449818608754

c1=-2.5, c2=-30, d=-10, lambda=0.1

Train: 0.766113877112407 Validation: 0.7424498187737272

c1=-2.5, c2=-30, d=-10, lambda=1

Train: 0.7661138771285128 Validation: 0.7424498187902245

c1=-2.5, c2=-30, d=-10, lambda=10

Train: 0.7661138771301234 Validation: 0.7424498187918742

c1=-2.5, c2=-30, d=-5, lambda=0.001

Train: 0.8172788403642389 Validation: 0.7947803395427766

c1=-2.5, c2=-30, d=-5, lambda=0.01

Train: 0.7705362522934631 Validation: 0.7469783699721588

c1=-2.5, c2=-30, d=-5, lambda=0.1

Train: 0.7665500805661561 Validation: 0.7428965427862841

c1=-2.5, c2=-30, d=-5, lambda=1

Train: 0.7661574379276006 Validation: 0.7424944306812964

c1=-2.5, c2=-30, d=-5, lambda=10

Train: 0.7661182326153538 Validation: 0.7424542793766707

c1=-2.5, c2=-30, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-2.5, c2=-30, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-2.5, c2=-30, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-2.5, c2=-30, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-2.5, c2=-30, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-2.5, c2=-30, d=5, lambda=0.001

Train: 0.07608885895261118 Validation: 0.2971701941554155

c1=-2.5, c2=-30, d=5, lambda=0.01

Train: 0.07608826160582853 Validation: 0.29718698234445545

c1=-2.5, c2=-30, d=5, lambda=0.1

Train: 0.07608825784004727 Validation: 0.2971869090772773

c1=-2.5, c2=-30, d=5, lambda=1

Train: 0.07608825785255155 Validation: 0.2971901939034884

c1=-2.5, c2=-30, d=5, lambda=10

Train: 0.07608826174606903 Validation: 0.29722264656258063

c1=-2.5, c2=-30, d=10, lambda=0.001
singular matrix error
c1=-2.625, c2=-31.5, d=10.5, lambda=0.0010500000000000002
c1=-2.5, c2=-30, d=10, lambda=0.01
singular matrix error
c1=-2.625, c2=-31.5, d=10.5, lambda=0.0105
c1=-2.5, c2=-30, d=10, lambda=0.1
singular matrix error
c1=-2.625, c2=-31.5, d=10.5, lambda=0.10500000000000001
c1=-2.5, c2=-30, d=10, lambda=1

Train: 3.986119398635805 Validation: 4.048615322613178

c1=-2.5, c2=-30, d=10, lambda=10

Train: 0.16381817051557865 Validation: 0.33230094335237115

c1=-2.5, c2=-30, d=15, lambda=0.001
singular matrix error
c1=-2.625, c2=-31.5, d=15.75, lambda=0.0010500000000000002
c1=-2.5, c2=-30, d=15, lambda=0.01
singular matrix error
c1=-2.625, c2=-31.5, d=15.75, lambda=0.0105
c1=-2.5, c2=-30, d=15, lambda=0.1
singular matrix error
c1=-2.625, c2=-31.5, d=15.75, lambda=0.10500000000000001
c1=-2.5, c2=-30, d=15, lambda=1
singular matrix error
c1=-2.625, c2=-31.5, d=15.75, lambda=1.05
c1=-2.5, c2=-30, d=15, lambda=10
singular matrix error
c1=-2.625, c2=-31.5, d=15.75, lambda=10.5
c1=-2.5, c2=-30, d=20, lambda=0.001
singular matrix error
c1=-2.625, c2=-31.5, d=21.0, lambda=0.0010500000000000002
c1=-2.5, c2=-30, d=20, lambda=0.01
singular matrix error
c1=-2.625, c2=-31.5, d=21.0, lambda=0.0105
c1=-2.5, c2=-30, d=20, lambda=0.1
singular matrix error
c1=-2.625, c2=-31.5, d=21.0, lambda=0.10500000000000001
c1=-2.5, c2=-30, d=20, lambda=1
singular matrix error
c1=-2.625, c2=-31.5, d=21.0, lambda=1.05
c1=-2.5, c2=-30, d=20, lambda=10
singular matrix error
c1=-2.625, c2=-31.5, d=21.0, lambda=10.5
c1=-2.5, c2=-27.5, d=-30, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-27.5, d=-30, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-27.5, d=-30, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-27.5, d=-30, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-27.5, d=-30, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-27.5, d=-25, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-27.5, d=-25, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-27.5, d=-25, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-27.5, d=-25, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-27.5, d=-25, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-27.5, d=-20, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-27.5, d=-20, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-27.5, d=-20, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-27.5, d=-20, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-27.5, d=-20, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-27.5, d=-15, lambda=0.001

Train: 0.7661138771303025 Validation: 0.7424498187920578

c1=-2.5, c2=-27.5, d=-15, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-27.5, d=-15, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-27.5, d=-15, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-27.5, d=-15, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-27.5, d=-10, lambda=0.001

Train: 0.7661138728595521 Validation: 0.7424498144173427

c1=-2.5, c2=-27.5, d=-10, lambda=0.01

Train: 0.7661138767032273 Validation: 0.742449818354586

c1=-2.5, c2=-27.5, d=-10, lambda=0.1

Train: 0.7661138770875947 Validation: 0.7424498187483104

c1=-2.5, c2=-27.5, d=-10, lambda=1

Train: 0.7661138771260314 Validation: 0.7424498187876828

c1=-2.5, c2=-27.5, d=-10, lambda=10

Train: 0.7661138771298751 Validation: 0.7424498187916201

c1=-2.5, c2=-27.5, d=-5, lambda=0.001

Train: 0.8531778273262385 Validation: 0.831422253828525

c1=-2.5, c2=-27.5, d=-5, lambda=0.01

Train: 0.7730032306482241 Validation: 0.7495042303122311

c1=-2.5, c2=-27.5, d=-5, lambda=0.1

Train: 0.7667882929169343 Validation: 0.7431405077969809

c1=-2.5, c2=-27.5, d=-5, lambda=1

Train: 0.7661811764656515 Validation: 0.7425187431475656

c1=-2.5, c2=-27.5, d=-5, lambda=10

Train: 0.7661206056442995 Validation: 0.7424567097850779

c1=-2.5, c2=-27.5, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-2.5, c2=-27.5, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-2.5, c2=-27.5, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-2.5, c2=-27.5, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-2.5, c2=-27.5, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-2.5, c2=-27.5, d=5, lambda=0.001

Train: 0.07608843306309733 Validation: 0.29704182844904353

c1=-2.5, c2=-27.5, d=5, lambda=0.01

Train: 0.07608826459538134 Validation: 0.29703487415492863

c1=-2.5, c2=-27.5, d=5, lambda=0.1

Train: 0.07608825786619823 Validation: 0.2970332319190115

c1=-2.5, c2=-27.5, d=5, lambda=1

Train: 0.07608825787919923 Validation: 0.29703686003568386

c1=-2.5, c2=-27.5, d=5, lambda=10

Train: 0.07608826452880946 Validation: 0.29707537485407026

c1=-2.5, c2=-27.5, d=10, lambda=0.001
singular matrix error
c1=-2.625, c2=-28.875, d=10.5, lambda=0.0010500000000000002
c1=-2.5, c2=-27.5, d=10, lambda=0.01
singular matrix error
c1=-2.625, c2=-28.875, d=10.5, lambda=0.0105
c1=-2.5, c2=-27.5, d=10, lambda=0.1

Train: 7.458079147241422 Validation: 7.270811726986905

c1=-2.5, c2=-27.5, d=10, lambda=1

Train: 0.6247371741122172 Validation: 0.6503639365523891

c1=-2.5, c2=-27.5, d=10, lambda=10

Train: 0.24047223134420165 Validation: 0.3629301976131703

c1=-2.5, c2=-27.5, d=15, lambda=0.001
singular matrix error
c1=-2.625, c2=-28.875, d=15.75, lambda=0.0010500000000000002
c1=-2.5, c2=-27.5, d=15, lambda=0.01
singular matrix error
c1=-2.625, c2=-28.875, d=15.75, lambda=0.0105
c1=-2.5, c2=-27.5, d=15, lambda=0.1
singular matrix error
c1=-2.625, c2=-28.875, d=15.75, lambda=0.10500000000000001
c1=-2.5, c2=-27.5, d=15, lambda=1
singular matrix error
c1=-2.625, c2=-28.875, d=15.75, lambda=1.05
c1=-2.5, c2=-27.5, d=15, lambda=10
singular matrix error
c1=-2.625, c2=-28.875, d=15.75, lambda=10.5
c1=-2.5, c2=-27.5, d=20, lambda=0.001
singular matrix error
c1=-2.625, c2=-28.875, d=21.0, lambda=0.0010500000000000002
c1=-2.5, c2=-27.5, d=20, lambda=0.01
singular matrix error
c1=-2.625, c2=-28.875, d=21.0, lambda=0.0105
c1=-2.5, c2=-27.5, d=20, lambda=0.1
singular matrix error
c1=-2.625, c2=-28.875, d=21.0, lambda=0.10500000000000001
c1=-2.5, c2=-27.5, d=20, lambda=1
singular matrix error
c1=-2.625, c2=-28.875, d=21.0, lambda=1.05
c1=-2.5, c2=-27.5, d=20, lambda=10
singular matrix error
c1=-2.625, c2=-28.875, d=21.0, lambda=10.5
c1=-2.5, c2=-25.0, d=-30, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-25.0, d=-30, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-25.0, d=-30, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-25.0, d=-30, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-25.0, d=-30, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-25.0, d=-25, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-25.0, d=-25, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-25.0, d=-25, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-25.0, d=-25, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-25.0, d=-25, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-25.0, d=-20, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-25.0, d=-20, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-25.0, d=-20, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-25.0, d=-20, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-25.0, d=-20, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-25.0, d=-15, lambda=0.001

Train: 0.7661138771303033 Validation: 0.7424498187920586

c1=-2.5, c2=-25.0, d=-15, lambda=0.01

Train: 0.7661138771303023 Validation: 0.7424498187920576

c1=-2.5, c2=-25.0, d=-15, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-25.0, d=-15, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-25.0, d=-15, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-25.0, d=-10, lambda=0.001

Train: 0.7661138660566765 Validation: 0.742449807448475

c1=-2.5, c2=-25.0, d=-10, lambda=0.01

Train: 0.7661138760229397 Validation: 0.7424498176576992

c1=-2.5, c2=-25.0, d=-10, lambda=0.1

Train: 0.7661138770195659 Validation: 0.7424498186786217

c1=-2.5, c2=-25.0, d=-10, lambda=1

Train: 0.7661138771192286 Validation: 0.742449818780714

c1=-2.5, c2=-25.0, d=-10, lambda=10

Train: 0.7661138771291949 Validation: 0.7424498187909232

c1=-2.5, c2=-25.0, d=-5, lambda=0.001

Train: 0.9348990058356725 Validation: 0.9146363497577561

c1=-2.5, c2=-25.0, d=-5, lambda=0.01

Train: 0.7773709912545458 Validation: 0.7539755187712984

c1=-2.5, c2=-25.0, d=-5, lambda=0.1

Train: 0.7672013993001858 Validation: 0.7435635920966671

c1=-2.5, c2=-25.0, d=-5, lambda=1

Train: 0.7662222599501752 Validation: 0.7425608207520821

c1=-2.5, c2=-25.0, d=-5, lambda=10

Train: 0.7661247117304266 Validation: 0.7424609152465641

c1=-2.5, c2=-25.0, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-2.5, c2=-25.0, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-2.5, c2=-25.0, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-2.5, c2=-25.0, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-2.5, c2=-25.0, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-2.5, c2=-25.0, d=5, lambda=0.001

Train: 0.07608854455542192 Validation: 0.296866061283048

c1=-2.5, c2=-25.0, d=5, lambda=0.01

Train: 0.0760882580100008 Validation: 0.2968769403415056

c1=-2.5, c2=-25.0, d=5, lambda=0.1

Train: 0.07608825782471362 Validation: 0.29687765575807806

c1=-2.5, c2=-25.0, d=5, lambda=1

Train: 0.07608825792977672 Validation: 0.29688207315480525

c1=-2.5, c2=-25.0, d=5, lambda=10

Train: 0.07608826984140532 Validation: 0.29692835545797264

c1=-2.5, c2=-25.0, d=10, lambda=0.001
singular matrix error
c1=-2.625, c2=-26.25, d=10.5, lambda=0.0010500000000000002
c1=-2.5, c2=-25.0, d=10, lambda=0.01
singular matrix error
c1=-2.625, c2=-26.25, d=10.5, lambda=0.0105
c1=-2.5, c2=-25.0, d=10, lambda=0.1

Train: 6.9060491302632245 Validation: 6.607932958070872

c1=-2.5, c2=-25.0, d=10, lambda=1

Train: 1.11529878490145 Validation: 1.133519887171498

c1=-2.5, c2=-25.0, d=10, lambda=10

Train: 0.08452157535547844 Validation: 0.29537270282229006

c1=-2.5, c2=-25.0, d=15, lambda=0.001
singular matrix error
c1=-2.625, c2=-26.25, d=15.75, lambda=0.0010500000000000002
c1=-2.5, c2=-25.0, d=15, lambda=0.01
singular matrix error
c1=-2.625, c2=-26.25, d=15.75, lambda=0.0105
c1=-2.5, c2=-25.0, d=15, lambda=0.1
singular matrix error
c1=-2.625, c2=-26.25, d=15.75, lambda=0.10500000000000001
c1=-2.5, c2=-25.0, d=15, lambda=1
singular matrix error
c1=-2.625, c2=-26.25, d=15.75, lambda=1.05
c1=-2.5, c2=-25.0, d=15, lambda=10
singular matrix error
c1=-2.625, c2=-26.25, d=15.75, lambda=10.5
c1=-2.5, c2=-25.0, d=20, lambda=0.001
singular matrix error
c1=-2.625, c2=-26.25, d=21.0, lambda=0.0010500000000000002
c1=-2.5, c2=-25.0, d=20, lambda=0.01
singular matrix error
c1=-2.625, c2=-26.25, d=21.0, lambda=0.0105
c1=-2.5, c2=-25.0, d=20, lambda=0.1
singular matrix error
c1=-2.625, c2=-26.25, d=21.0, lambda=0.10500000000000001
c1=-2.5, c2=-25.0, d=20, lambda=1
singular matrix error
c1=-2.625, c2=-26.25, d=21.0, lambda=1.05
c1=-2.5, c2=-25.0, d=20, lambda=10
singular matrix error
c1=-2.625, c2=-26.25, d=21.0, lambda=10.5
c1=-2.5, c2=-22.5, d=-30, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-22.5, d=-30, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-22.5, d=-30, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-22.5, d=-30, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-22.5, d=-30, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-22.5, d=-25, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-22.5, d=-25, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-22.5, d=-25, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-22.5, d=-25, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-22.5, d=-25, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-22.5, d=-20, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-22.5, d=-20, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-22.5, d=-20, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-22.5, d=-20, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-22.5, d=-20, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-22.5, d=-15, lambda=0.001

Train: 0.7661138771303078 Validation: 0.7424498187920632

c1=-2.5, c2=-22.5, d=-15, lambda=0.01

Train: 0.7661138771303028 Validation: 0.7424498187920581

c1=-2.5, c2=-22.5, d=-15, lambda=0.1

Train: 0.7661138771303023 Validation: 0.7424498187920576

c1=-2.5, c2=-22.5, d=-15, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-22.5, d=-15, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=-22.5, d=-10, lambda=0.001

Train: 0.7661138453838722 Validation: 0.7424497862703936

c1=-2.5, c2=-22.5, d=-10, lambda=0.01

Train: 0.7661138739556589 Validation: 0.7424498155398909

c1=-2.5, c2=-22.5, d=-10, lambda=0.1

Train: 0.7661138768128379 Validation: 0.7424498184668409

c1=-2.5, c2=-22.5, d=-10, lambda=1

Train: 0.7661138770985558 Validation: 0.7424498187595359

c1=-2.5, c2=-22.5, d=-10, lambda=10

Train: 0.7661138771271276 Validation: 0.7424498187888053

c1=-2.5, c2=-22.5, d=-5, lambda=0.001

Train: 1.2026450444606385 Validation: 1.1859075085564774

c1=-2.5, c2=-22.5, d=-5, lambda=0.01

Train: 0.7856998224400933 Validation: 0.7624991143038576

c1=-2.5, c2=-22.5, d=-5, lambda=0.1

Train: 0.7679600610808694 Validation: 0.7443405732815235

c1=-2.5, c2=-22.5, d=-5, lambda=1

Train: 0.7662974336124537 Validation: 0.7426378151776075

c1=-2.5, c2=-22.5, d=-5, lambda=10

Train: 0.7661322222183206 Validation: 0.742468607699398

c1=-2.5, c2=-22.5, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-2.5, c2=-22.5, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-2.5, c2=-22.5, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-2.5, c2=-22.5, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-2.5, c2=-22.5, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-2.5, c2=-22.5, d=5, lambda=0.001

Train: 0.07608826354855086 Validation: 0.2967227498428091

c1=-2.5, c2=-22.5, d=5, lambda=0.01

Train: 0.07608825787350426 Validation: 0.29672228351805746

c1=-2.5, c2=-22.5, d=5, lambda=0.1

Train: 0.07608825781670454 Validation: 0.29672271878169154

c1=-2.5, c2=-22.5, d=5, lambda=1

Train: 0.07608825803101064 Validation: 0.29672815826858107

c1=-2.5, c2=-22.5, d=5, lambda=10

Train: 0.07608828065292798 Validation: 0.2967846718223868

c1=-2.5, c2=-22.5, d=10, lambda=0.001
singular matrix error
c1=-2.625, c2=-23.625, d=10.5, lambda=0.0010500000000000002
c1=-2.5, c2=-22.5, d=10, lambda=0.01

Train: 4.339147247024702e+16 Validation: 3.988351620831916e+16

c1=-2.5, c2=-22.5, d=10, lambda=0.1

Train: 1.2765006655188762 Validation: 1.2742598027236784

c1=-2.5, c2=-22.5, d=10, lambda=1
